index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
264,,,elf,S_HUMAN,0,12,10,2,-3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_HUMANOID,MZ_MEDIUM,MR_SLEEP,MR_SLEEP,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_ELF|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,15,-,-,-,1,1,6,MR_SLEEP= 0
265,,,Woodland-elf,S_HUMAN,4,12,10,10,-5,G_GENO|G_SGROUP|2,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_HUMANOID,MZ_MEDIUM,MR_SLEEP,MR_SLEEP,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_ELF|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,2,-,-,-,6,6,22,MR_SLEEP=27
266,,,Green-elf,S_HUMAN,5,12,10,10,-6,G_GENO|G_SGROUP|2,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_HUMANOID,MZ_MEDIUM,MR_SLEEP,MR_SLEEP,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_ELF|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,10,-,-,-,7,7,31,MR_SLEEP=33
267,,,Grey-elf,S_HUMAN,6,12,10,10,-7,G_GENO|G_SGROUP|2,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_HUMANOID,MZ_MEDIUM,MR_SLEEP,MR_SLEEP,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_ELF|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,7,-,-,-,8,8,42,MR_SLEEP=40
268,elf-lord,elf-lady,elf-noble,S_HUMAN,8,12,10,20,-9,G_GENO|G_SGROUP|2,"ATTK(AT_WEAP,AD_PHYS,2,4)","ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_HUMANOID,MZ_MEDIUM,MR_SLEEP,MR_SLEEP,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_ELF|M2_LORD|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,12,-,-,-,11,11,75,MR_SLEEP=53
269,Elvenking,Elvenqueen,elven monarch,S_HUMAN,9,12,10,25,-10,G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,2,4)","ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_HUMANOID,MZ_MEDIUM,MR_SLEEP,MR_SLEEP,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_ELF|M2_PRINCE|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,11,11,142,MR_SLEEP=60
270,,,doppelganger,S_HUMAN,9,12,5,20,0,G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,1,12)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_IMITATE,MZ_MEDIUM,MR_SLEEP,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_SHAPESHIFTER|M2_HOSTILE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,11,11,137,
271,,,shopkeeper,S_HUMAN,12,16,0,50,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,4,4)","ATTK(AT_WEAP,AD_PHYS,4,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SELL,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,-,-,15,15,215,
272,,,guard,S_HUMAN,12,12,10,40,10,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARD,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,4,-,-,-,14,14,212,
273,,,prisoner,S_HUMAN,12,12,10,0,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_DJINNI,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PEACEFUL|M2_STRONG|M2_COLLECT,M3_CLOSE|M3_INFRAVISIBLE,15,-,-,-,14,14,200,
274,,,Oracle,S_HUMAN,12,0,0,50,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_NONE,AD_MAGM,0,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_ORACLE,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_PEACEFUL,M3_INFRAVISIBLE,12,-,-,-,13,13,226,
275,priest,priestess,aligned cleric,S_HUMAN,12,12,10,50,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_KICK,AD_PHYS,1,4)","ATTK(AT_MAGC,AD_CLRC,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_PRIEST,MZ_MEDIUM,MR_ELEC,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_LORD|M2_PEACEFUL|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,15,15,234,
276,high priest,high priestess,high cleric,S_HUMAN,25,15,7,70,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_KICK,AD_PHYS,2,8)","ATTK(AT_MAGC,AD_CLRC,2,8)","ATTK(AT_MAGC,AD_CLRC,2,8)",NO_ATTK,NO_ATTK,1450,400,MS_PRIEST,MZ_MEDIUM,MR_FIRE|MR_SLEEP|MR_ELEC|MR_POISON,,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PRINCE|M2_MINION|M2_NASTY|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,-,-,30,30,954,
277,,,soldier,S_HUMAN,6,10,10,0,-2,G_GENO|G_SGROUP|1,"ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SOLDIER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,7,-,-,-,8,8,42,
278,,,sergeant,S_HUMAN,8,10,10,5,-3,G_GENO|G_SGROUP|1,"ATTK(AT_WEAP,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SOLDIER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,1,-,-,-,10,10,70,
279,,,nurse,S_HUMAN,11,6,0,0,0,G_GENO|3,"ATTK(AT_CLAW,AD_HEAL,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_NURSE,MZ_MEDIUM,MR_POISON,MR_POISON,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_HOSTILE,M3_INFRAVISIBLE,15,-,-,-,13,13,190,MR_POISON=73
280,,,lieutenant,S_HUMAN,10,10,10,15,-4,G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,3,4)","ATTK(AT_WEAP,AD_PHYS,3,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SOLDIER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,2,-,-,-,12,12,161,
281,,,captain,S_HUMAN,12,10,10,15,-5,G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,4,4)","ATTK(AT_WEAP,AD_PHYS,4,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SOLDIER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,4,-,-,-,14,14,205,
282,,,watchman,S_HUMAN,6,10,10,0,-2,G_GENO|G_SGROUP|G_NOGEN|1,"ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SOLDIER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_PEACEFUL|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,7,-,-,-,8,8,42,
283,,,watch captain,S_HUMAN,10,10,10,15,-4,G_GENO|G_NOGEN|1,"ATTK(AT_WEAP,AD_PHYS,3,4)","ATTK(AT_WEAP,AD_PHYS,3,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SOLDIER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MERC|M2_PEACEFUL|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,2,-,-,-,12,12,161,
284,,,Medusa,S_HUMAN,20,12,2,50,-15,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,1,8)","ATTK(AT_GAZE,AD_STON,0,0)","ATTK(AT_BITE,AD_DRST,1,6)",NO_ATTK,NO_ATTK,1450,400,MS_HISS,MZ_LARGE,MR_POISON|MR_STONE,MR_POISON|MR_STONE,M1_FLY|M1_SWIM|M1_AMPHIBIOUS|M1_HUMANOID|M1_POIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_FEMALE|M2_PNAME|M2_HOSTILE|M2_STRONG,M3_WAITFORU|M3_INFRAVISIBLE,10,-,-,-,25,25,554,MR_POISON=100|MR_STONE=100
285,,,Wizard of Yendor,S_HUMAN,30,12,-8,100,-128,G_NOGEN|G_UNIQ|0,"ATTK(AT_CLAW,AD_SAMU,2,12)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_CUSS,MZ_MEDIUM,MR_FIRE|MR_POISON,MR_FIRE|MR_POISON,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_SEE_INVIS|M1_TPORT|M1_TPORT_CNTRL|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PRINCE|M2_MALE|M2_HOSTILE|M2_NASTY|M2_STRONG|M2_MAGIC,M3_WANTSAMUL|M3_WANTSBELL|M3_WANTSBOOK|M3_WANTSCAND|M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,13,-,-,-,34,34,1291,MR_FIRE=100|MR_POISON=100|M1_TPORT=100|M1_TPORT_CNTRL=100
286,,,Croesus,S_HUMAN,20,15,0,40,15,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GUARD,MZ_MEDIUM,,,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,5,-,-,-,22,22,626,
287,,,ghost,S_GHOST,10,3,-5,50,-5,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_TUCH,AD_PHYS,1,1)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,0,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_DISINT|MR_POISON|MR_STONE,,M1_FLY|M1_WALLWALK|M1_BREATHLESS|M1_HUMANOID|M1_UNSOLID,M2_NOPOLY|M2_UNDEAD|M2_HOSTILE|M2_STALK,M3_INFRAVISION,7,-,-,-,12,12,178,
288,,,shade,S_GHOST,12,10,10,0,0,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_TUCH,AD_PLYS,2,6)","ATTK(AT_TUCH,AD_SLOW,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,0,MS_WAIL,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_DISINT|MR_POISON|MR_STONE,,M1_FLY|M1_WALLWALK|M1_BREATHLESS|M1_HUMANOID|M1_UNSOLID|M1_SEE_INVIS,M2_NOPOLY|M2_UNDEAD|M2_HOSTILE|M2_WANDER|M2_STALK|M2_NASTY,M3_INFRAVISION,0,-,-,-,14,14,309,
289,,,water demon,S_DEMON,8,12,-4,30,-7,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_BITE,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_DJINNI,MZ_MEDIUM,MR_FIRE|MR_POISON,,M1_SWIM|M1_HUMANOID|M1_POIS,M2_NOPOLY|M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,4,-,-,-,11,11,148,
290,incubus,succubus,amorous demon,S_DEMON,6,12,0,70,-9,G_NOCORPSE|1,"ATTK(AT_BITE,AD_SSEX,0,0)","ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SEDUCE,MZ_MEDIUM,MR_FIRE|MR_POISON,,M1_FLY|M1_HUMANOID|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,7,-,-,-,8,8,92,
291,,,horned devil,S_DEMON,6,9,-5,50,11,G_NOCORPSE|G_HELL|2,"ATTK(AT_WEAP,AD_PHYS,1,4)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_BITE,AD_PHYS,2,3)","ATTK(AT_STNG,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_MEDIUM,MR_FIRE|MR_POISON,,M1_THICK_HIDE|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,3,-,-,-,9,9,111,
292,,,erinys,S_DEMON,7,12,2,30,10,G_NOCORPSE|G_SGROUP|G_HELL|2,"ATTK(AT_WEAP,AD_DRST,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_MEDIUM,MR_FIRE|MR_POISON,,M1_HUMANOID|M1_POIS,M2_NOPOLY|M2_DEMON|M2_FEMALE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,1,-,-,-,10,10,123,
293,,,barbed devil,S_DEMON,8,12,0,35,8,G_NOCORPSE|G_SGROUP|G_HELL|2,"ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_STCK,2,4)","ATTK(AT_STNG,AD_PHYS,3,4)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_MEDIUM,MR_FIRE|MR_POISON,,M1_THICK_HIDE|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,1,-,-,-,11,11,139,
294,,,marilith,S_DEMON,7,12,-6,80,-12,G_NOCORPSE|G_HELL|1,"ATTK(AT_WEAP,AD_PHYS,2,4)","ATTK(AT_WEAP,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,2,4)",1450,400,MS_CUSS,MZ_LARGE,MR_FIRE|MR_POISON,,M1_HUMANOID|M1_SLITHY|M1_SEE_INVIS|M1_POIS,M2_DEMON|M2_FEMALE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,1,-,-,-,11,11,135,
295,,,vrock,S_DEMON,8,12,0,50,-9,G_NOCORPSE|G_SGROUP|G_HELL|2,"ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_CLAW,AD_PHYS,1,8)","ATTK(AT_CLAW,AD_PHYS,1,8)","ATTK(AT_BITE,AD_PHYS,1,6)",NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,MR_FIRE|MR_POISON,,M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,2,-,-,-,11,11,128,
296,,,hezrou,S_DEMON,9,6,-2,55,-10,G_NOCORPSE|G_SGROUP|G_HELL|2,"ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_BITE,AD_PHYS,4,4)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,MR_FIRE|MR_POISON,,M1_HUMANOID|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,2,-,-,-,12,12,213,
297,,,bone devil,S_DEMON,9,15,-1,40,-9,G_NOCORPSE|G_SGROUP|G_HELL|2,"ATTK(AT_WEAP,AD_PHYS,3,4)","ATTK(AT_STNG,AD_DRST,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,MR_FIRE|MR_POISON,,M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,7,-,-,-,13,13,240,
298,,,ice devil,S_DEMON,11,6,-4,55,-12,G_NOCORPSE|G_HELL|2,"ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_BITE,AD_PHYS,2,4)","ATTK(AT_STNG,AD_COLD,3,4)","ATTK(AT_TUCH,AD_SLOW,1,1)",NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,MR_FIRE|MR_COLD|MR_POISON,,M1_SEE_INVIS|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,15,-,-,-,15,15,310,
299,,,nalfeshnee,S_DEMON,11,9,-1,65,-11,G_NOCORPSE|G_HELL|1,"ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_BITE,AD_PHYS,2,4)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,1450,400,MS_SPELL,MZ_LARGE,MR_FIRE|MR_POISON,,M1_HUMANOID|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY,M3_INFRAVISION|M3_INFRAVISIBLE,1,-,-,-,15,15,286,
300,,,pit fiend,S_DEMON,13,6,-3,65,-13,G_NOCORPSE|G_HELL|2,"ATTK(AT_WEAP,AD_PHYS,4,2)","ATTK(AT_WEAP,AD_PHYS,4,2)","ATTK(AT_HUGS,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_GROWL,MZ_LARGE,MR_FIRE|MR_POISON,,M1_SEE_INVIS|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,1,-,-,-,16,16,344,
301,,,sandestin,S_DEMON,13,12,4,60,-5,G_NOCORPSE|G_HELL|1,"ATTK(AT_WEAP,AD_PHYS,2,6)","ATTK(AT_WEAP,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,400,MS_CUSS,MZ_MEDIUM,MR_STONE,,M1_HUMANOID,M2_NOPOLY|M2_SHAPESHIFTER|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,7,-,-,-,15,15,230,
302,,,balrog,S_DEMON,16,5,-2,75,-14,G_NOCORPSE|G_HELL|1,"ATTK(AT_WEAP,AD_PHYS,8,4)","ATTK(AT_WEAP,AD_PHYS,4,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,MR_FIRE|MR_POISON,,M1_FLY|M1_SEE_INVIS|M1_POIS,M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE,1,-,-,-,20,20,479,
303,,,Juiblex,S_DEMON,22,3,-7,65,-15,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_ENGL,AD_DISE,4,10)","ATTK(AT_SPIT,AD_ACID,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,0,MS_GURGLE,MZ_LARGE,MR_FIRE|MR_POISON|MR_ACID|MR_STONE,,M1_FLY|M1_AMORPHOUS|M1_AMPHIBIOUS|M1_NOHEAD|M1_SEE_INVIS|M1_ACID|M1_POIS,M2_NOPOLY|M2_DEMON|M2_LORD|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY,M3_WANTSAMUL|M3_WAITFORU|M3_INFRAVISION,10,-,-,-,26,26,811,
304,,,Yeenoghu,S_DEMON,25,18,-5,80,-15,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,3,6)","ATTK(AT_WEAP,AD_CONF,2,8)","ATTK(AT_CLAW,AD_PLYS,1,6)","ATTK(AT_MAGC,AD_MAGM,2,6)",NO_ATTK,NO_ATTK,900,500,MS_ORC,MZ_LARGE,MR_FIRE|MR_POISON,,M1_FLY|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_LORD|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_WANTSAMUL|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,31,31,998,
305,,,Orcus,S_DEMON,30,9,-6,85,-20,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,3,6)","ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_MAGC,AD_SPEL,8,6)","ATTK(AT_STNG,AD_DRST,2,4)",NO_ATTK,1500,500,MS_ORC,MZ_HUGE,MR_FIRE|MR_POISON,,M1_FLY|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_WANTSAMUL|M3_WANTSBOOK|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,36,36,1325,
306,,,Geryon,S_DEMON,33,3,-3,75,15,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_CLAW,AD_PHYS,3,6)","ATTK(AT_CLAW,AD_PHYS,3,6)","ATTK(AT_STNG,AD_DRST,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,1500,500,MS_BRIBE,MZ_HUGE,MR_FIRE|MR_POISON,,M1_FLY|M1_SLITHY|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY,M3_WANTSAMUL|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,36,36,1460,
307,,,Dispater,S_DEMON,36,15,-2,80,15,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,6)","ATTK(AT_MAGC,AD_SPEL,6,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,500,MS_BRIBE,MZ_MEDIUM,MR_FIRE|MR_POISON,,M1_FLY|M1_HUMANOID|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_COLLECT,M3_WANTSAMUL|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,40,40,1743,
308,,,Baalzebub,S_DEMON,41,9,-5,85,20,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_BITE,AD_DRST,2,6)","ATTK(AT_GAZE,AD_STUN,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,500,MS_BRIBE,MZ_LARGE,MR_FIRE|MR_POISON,,M1_FLY|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY,M3_WANTSAMUL|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,45,45,2169,
